Freq(Hz),Eq=(1-S11)/(1+S11)(DB),Eq=(1-S11)/(1+S11)(DEG),S11(DB),S11(DEG),S12(DB),S12(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG)
162735937.5,-33.03529,43.988594,-0.2786316,-1.7747893,-82.079376,-142.54726,-77.016907,113.65952,-1.2399504,14.864466
162736875,-33.031364,44.012749,-0.278644,-1.7763667,-81.31366,149.68434,-78.577271,-170.07635,-1.2411789,14.863433
162737812.5,-33.014919,43.753498,-0.28039029,-1.7713864,-80.43615,144.73981,-81.333672,-112.45667,-1.2412567,14.852185
162738750,-33.003895,43.958019,-0.27978435,-1.7802342,-93.957611,-39.325607,-74.815285,25.310534,-1.2411331,14.846668
162739687.5,-33.04858,43.815151,-0.27901804,-1.7665136,-78.732956,-88.598412,-85.108566,-42.970478,-1.2417215,14.845372
162740625,-33.036572,43.952808,-0.27875859,-1.7733797,-77.98774,77.296913,-81.623795,-90.060875,-1.2401737,14.835024
162741562.5,-33.046623,44.112885,-0.27768466,-1.7764506,-79.119095,-138.94373,-80.855705,-81.277161,-1.2419491,14.831336
162742500,-33.004677,43.889545,-0.28008169,-1.7778684,-86.460274,-153.96634,-89.830406,101.19547,-1.2406367,14.821965
162743437.5,-32.987228,44.114861,-0.27958012,-1.7887082,-94.538513,-65.25695,-82.671089,-91.444824,-1.2419018,14.81895
162744375,-33.029865,43.959557,-0.27894208,-1.7749665,-86.695007,71.641418,-96.694679,58.352356,-1.242696,14.809357
162745312.5,-33.007004,43.921783,-0.27985489,-1.7784301,-85.822067,-95.799759,-78.309181,-164.47945,-1.2425812,14.810417
162746250,-33.001923,43.973202,-0.27977639,-1.7811278,-94.710854,-143.81496,-81.339119,49.005135,-1.2411523,14.795489
162747187.5,-32.986641,43.805943,-0.28105763,-1.7788625,-90.08094,-161.47379,-85.256104,17.517193,-1.241405,14.807039
162748125,-32.993912,43.912361,-0.28032139,-1.78081,-88.330994,-95.161552,-84.099678,-135.63892,-1.242714,14.79987
162749062.5,-33.003662,43.953979,-0.27981097,-1.780152,-80.063667,127.48547,-88.37587,-64.434273,-1.2418034,14.790921
162750000,-33.006092,44.004208,-0.27949595,-1.7812701,-84.335022,-81.538414,-85.457298,-165.43506,-1.2424233,14.782701
162750937.5,-33.020733,43.941917,-0.27931839,-1.7762675,-75.901215,-152.34578,-84.540932,-158.8324,-1.2415289,14.776059
162751875,-32.999027,44.096657,-0.2792868,-1.7856944,-92.158714,-39.896515,-82.394836,-139.00691,-1.2424595,14.770102
162752812.5,-33.000294,44.200214,-0.27875614,-1.7887586,-84.162956,100.34177,-89.549805,65.455154,-1.2435426,14.76489
162753750,-33.030594,44.119179,-0.27816775,-1.7799348,-80.728424,-176.69814,-78.08596,-16.392012,-1.2425376,14.744741
162754687.5,-33.022598,43.958454,-0.27918077,-1.776418,-86.285225,100.18686,-83.69928,30.60074,-1.2421521,14.743768
162755625,-33.025902,44.02737,-0.27875045,-1.7779539,-80.667946,129.97505,-82.674011,-96.10759,-1.2414904,14.74345
162756562.5,-32.998589,43.972702,-0.27988613,-1.7817957,-81.904564,-88.450111,-89.663094,123.91973,-1.2403501,14.733468
162757500,-32.984333,44.102306,-0.27973273,-1.7889004,-92.727791,-121.25458,-95.589058,-160.89085,-1.2413442,14.732386
162758437.5,-33.030697,43.865215,-0.27935827,-1.7717659,-80.485237,159.00758,-80.350327,44.470585,-1.2418547,14.721372
162759375,-32.990723,44.04327,-0.27980626,-1.7856845,-82.992081,29.111504,-79.117073,-59.499153,-1.2419624,14.719242
162760312.5,-33.022671,43.914986,-0.27938265,-1.775005,-82.701897,120.93107,-79.713264,118.81883,-1.2420683,14.714723
162761250,-33.030922,44.109062,-0.27820492,-1.7795436,-86.648048,57.273506,-77.655022,174.70515,-1.2417395,14.708847
162762187.5,-33.007164,44.040264,-0.27929148,-1.7822099,-82.5065,161.75255,-80.38472,134.17114,-1.2424794,14.700045
162763125,-33.016472,43.9823,-0.2792654,-1.778438,-87.324875,-155.65738,-97.138931,1.670572,-1.2429223,14.697263
162764062.5,-33.031284,44.055271,-0.27844656,-1.7777466,-79.720345,-50.142406,-85.99054,-1.156029,-1.2420864,14.692286
162765000,-32.990597,44.166359,-0.27922788,-1.7896702,-83.954018,54.1507,-80.047485,-131.78436,-1.2425643,14.680771
162765937.5,-33.002346,43.919792,-0.2800144,-1.7793206,-87.359085,111.21849,-83.381241,169.09465,-1.2414769,14.683553
162766875,-33.013046,44.029472,-0.27915332,-1.780656,-85.057823,-128.4695,-79.629478,-86.49456,-1.2417241,14.674187
162767812.5,-32.974758,44.115711,-0.27997756,-1.7913061,-84.334122,-104.4668,-85.52861,161.86084,-1.2418582,14.667635
162768750,-33.003555,44.070156,-0.27926633,-1.7839112,-75.755302,82.859581,-97.379066,-119.62296,-1.2414494,14.660325
162769687.5,-33.007915,44.105778,-0.27895814,-1.78416,-80.769608,-143.34367,-81.105736,-111.32174,-1.2415251,14.647404
162770625,-33.005726,43.98576,-0.27959469,-1.7807517,-81.453209,-0.61419123,-76.722702,166.30034,-1.2423444,14.641323
162771562.5,-33.012726,43.930645,-0.27962905,-1.777544,-82.118317,130.10912,-81.380142,85.845551,-1.2421764,14.650879
162772500,-33.02631,44.064556,-0.27856231,-1.7790629,-84.05484,-76.464035,-85.414322,-11.470308,-1.2426786,14.63834
162773437.5,-33.009575,43.980309,-0.27949655,-1.7797871,-82.524048,59.710136,-85.670181,112.3084,-1.242686,14.620227
162774375,-33.037224,44.115364,-0.27797365,-1.7784547,-77.447464,-13.00308,-89.245369,16.978746,-1.2431955,14.621035
162775312.5,-33.030365,44.024231,-0.27862203,-1.7769395,-76.065948,133.87372,-83.347603,7.4344697,-1.2423946,14.610267
162776250,-33.011158,44.052322,-0.27910632,-1.7817779,-80.190155,-111.87037,-86.509682,136.0202,-1.2412357,14.610164
162777187.5,-32.988075,43.988094,-0.28015229,-1.784451,-92.755096,92.099663,-81.788139,-29.083721,-1.240062,14.611129
162778125,-33.02599,44.097157,-0.27841908,-1.7801738,-81.02533,-119.57596,-79.848175,-42.045006,-1.2425953,14.594774
162779062.5,-33.015484,43.861958,-0.27986303,-1.7747676,-85.084633,-72.866203,-94.116196,-81.252533,-1.2419866,14.581542
162780000,-32.985985,44.141132,-0.27949572,-1.7898101,-84.540031,112.20805,-79.213997,72.231712,-1.2428355,14.589705
162780937.5,-33.025539,44.274727,-0.27759549,-1.7859483,-86.083031,16.178799,-79.931641,-148.23349,-1.2424083,14.581382
162781875,-33.008545,44.055077,-0.27917719,-1.7824019,-89.090874,-4.934217,-76.303352,76.783638,-1.2426647,14.578998
162782812.5,-33.01495,44.005566,-0.27920479,-1.7794976,-75.236282,32.742054,-80.149727,122.69025,-1.2409147,14.571444
162783750,-33.023079,44.079632,-0.27859488,-1.7802085,-92.41848,-124.25435,-86.944313,-82.6968,-1.2420939,14.568205
162784687.5,-33.047485,44.147659,-0.27749363,-1.7773856,-77.208405,-46.297207,-85.095482,29.5156,-1.2424808,14.553837
162785625,-33.029156,43.999184,-0.2787787,-1.7763841,-76.43515,114.53216,-73.104851,86.104347,-1.2413677,14.553579
162786562.5,-33.014851,43.910339,-0.27965611,-1.7764555,-78.848518,10.718688,-79.927139,-86.335419,-1.2413,14.548026
162787500,-33.042046,44.243889,-0.27721399,-1.7815721,-86.285118,9.7633839,-79.051292,-103.79816,-1.2412152,14.542446
162788437.5,-33.032082,44.124489,-0.27809513,-1.7797998,-80.103821,131.14268,-77.491234,84.001282,-1.2422955,14.533175
162789375,-33.025036,43.933071,-0.27922171,-1.7751036,-90.985031,-123.3829,-81.699303,-96.567032,-1.241634,14.528306
162790312.5,-33.031296,44.11869,-0.27814767,-1.7797759,-85.871506,-79.562881,-92.370377,40.032906,-1.2418011,14.519654
162791250,-33.034519,44.020535,-0.27850625,-1.7759711,-81.367874,-9.3560143,-76.379845,76.402435,-1.2426206,14.508347
162792187.5,-33.011681,43.889812,-0.27985463,-1.7764425,-87.262001,127.20023,-77.613525,64.337021,-1.2437483,14.513121
162793125,-33.021465,43.869656,-0.27963439,-1.7737938,-81.870697,163.47476,-101.53443,-49.364384,-1.2427061,14.502454
162794062.5,-32.993675,43.869133,-0.28053263,-1.7794631,-79.035217,-112.53536,-83.158485,-85.127762,-1.2413237,14.499018
162795000,-33.027107,43.939167,-0.2791265,-1.7748758,-83.264885,-86.612617,-93.249458,-102.03306,-1.2430893,14.490301
162795937.5,-33.020058,43.895576,-0.27955797,-1.7749157,-76.606194,11.661186,-97.901825,-76.270775,-1.2428768,14.486558
162796875,-33.0397,43.940891,-0.27871415,-1.772359,-97.031738,160.19423,-81.466263,86.4217,-1.2429121,14.473824
162797812.5,-33.041752,43.751934,-0.27953297,-1.7658701,-85.716095,60.17429,-82.637192,-89.341545,-1.2425605,14.483309
162798750,-33.030857,43.910328,-0.2791414,-1.7731829,-83.104393,56.771557,-87.773636,97.416397,-1.2411575,14.466667
162799687.5,-33.022896,44.003872,-0.27895755,-1.7778157,-78.229195,-32.908165,-86.175049,-157.16196,-1.2412102,14.461455
162800625,-33.014507,43.729046,-0.28051826,-1.7706815,-93.058586,-124.91136,-83.177658,132.86229,-1.242171,14.453838
162801562.5,-32.991592,43.738071,-0.28121662,-1.7756529,-80.879166,-127.77277,-87.890411,-73.725021,-1.2433548,14.451739
162802500,-33.023266,43.847317,-0.27968121,-1.7727067,-80.656525,4.0953045,-87.790237,110.84723,-1.242575,14.453221
162803437.5,-33.016495,43.991879,-0.27921957,-1.778741,-80.624649,-73.567245,-84.399734,-15.673956,-1.2423462,14.434996
162804375,-33.039455,43.78141,-0.2794691,-1.7672861,-84.413071,-95.006516,-78.842247,-15.355801,-1.2424469,14.42683
162805312.5,-32.99609,43.956982,-0.28004068,-1.7818015,-79.884117,11.668819,-80.54229,25.614664,-1.241156,14.424113
162806250,-32.997581,43.931244,-0.280114,-1.7806661,-80.802261,145.73521,-76.741608,179.87518,-1.2415,14.419813
162807187.5,-33.017101,43.879227,-0.27972984,-1.7749933,-92.018135,4.6368742,-82.153938,24.503471,-1.2427113,14.410269
162808125,-32.9893,43.652344,-0.28169349,-1.7733437,-79.441505,100.67989,-76.931076,105.29153,-1.2416577,14.401517
162809062.5,-33.003559,44.018963,-0.27950788,-1.7822644,-86.954262,48.274708,-78.822304,-152.61163,-1.2420384,14.402082
162810000,-32.997795,43.781593,-0.28081152,-1.7757921,-81.090919,-7.6630712,-83.694725,138.77016,-1.2425492,14.392095
162810937.5,-33.013493,43.847664,-0.27999434,-1.7747141,-86.035713,-109.63914,-80.055237,130.8439,-1.2417737,14.396222
162811875,-33.001572,43.939732,-0.27994537,-1.7801212,-77.364578,160.12839,-84.332695,-6.80158,-1.2429833,14.37898
162812812.5,-33.002201,43.890312,-0.28015783,-1.7783995,-82.118942,-123.02933,-83.319489,-4.0335283,-1.2435666,14.369583
162813750,-32.995483,44.000874,-0.27985317,-1.7833406,-75.302414,-175.15758,-90.518867,-100.15023,-1.2419262,14.373446
162814687.5,-32.97789,43.920448,-0.28080058,-1.7843604,-85.048248,-120.34499,-95.440079,113.38449,-1.2416126,14.367599
162815625,-32.97345,43.893562,-0.28107107,-1.7844033,-90.138596,-119.85601,-79.444168,-49.890656,-1.2433655,14.35311
162816562.5,-33.014996,43.764606,-0.28033572,-1.7717294,-85.770653,176.64037,-89.978607,-80.948341,-1.2420846,14.345865
162817500,-33.005268,43.749241,-0.28072196,-1.7732191,-80.318161,151.09637,-78.212997,71.447594,-1.2426015,14.351949
162818437.5,-32.998482,43.885845,-0.28029883,-1.7790172,-76.820786,164.73694,-81.016769,-157.17932,-1.2425879,14.342552
162819375,-33.003647,43.897388,-0.2800779,-1.7783313,-90.530945,112.29607,-78.508232,30.030893,-1.2429352,14.33932
162820312.5,-32.955917,43.629166,-0.28288704,-1.7794204,-83.406013,-83.41172,-81.167496,-106.61967,-1.2420409,14.323492
162821250,-32.991402,43.810478,-0.2808823,-1.7780341,-85.688026,-69.085045,-79.702042,-147.9016,-1.2424299,14.326023
162822187.5,-32.999126,43.969707,-0.27988282,-1.7815884,-83.120689,71.694809,-90.477875,8.4195585,-1.241732,14.318361
162823125,-32.98613,44.070137,-0.27982712,-1.7874945,-82.939186,-78.51149,-80.514473,-19.683321,-1.2433356,14.310693
162824062.5,-32.999355,43.961384,-0.2799148,-1.7812738,-78.817444,-164.13664,-91.103653,119.03951,-1.2418534,14.302263
162825000,-32.97736,43.757362,-0.2815868,-1.7791907,-84.563438,-113.24294,-81.927147,157.8125,-1.2419189,14.302259
162825937.5,-33.02317,43.847679,-0.27968267,-1.7727382,-84.787193,36.851372,-83.152672,-54.603691,-1.2419664,14.293452
162826875,-33.008076,43.990047,-0.27949896,-1.7804079,-83.351448,160.17979,-84.295883,-168.93716,-1.2434055,14.2842
162827812.5,-33.00124,43.897335,-0.28015584,-1.7788234,-79.867744,15.245773,-85.584435,156.77986,-1.2434678,14.289276
162828750,-33.008965,43.729336,-0.28069589,-1.7718213,-78.692139,131.48149,-80.146675,-31.922495,-1.2422789,14.279543
162829687.5,-32.994125,43.785858,-0.28091004,-1.7766804,-79.347977,-56.303677,-79.724342,171.82803,-1.2434108,14.265104
162830625,-32.995678,43.741425,-0.28106865,-1.7749254,-81.948257,-33.96891,-79.843941,-95.877472,-1.2435199,14.256644
162831562.5,-32.995342,44.018749,-0.27977327,-1.7839448,-83.337097,-166.7119,-91.997726,-107.12056,-1.243136,14.257183
162832500,-32.994522,43.751904,-0.28105685,-1.7755011,-87.939865,-41.236942,-79.417564,123.0361,-1.2415497,14.248925
162833437.5,-33.003544,43.973255,-0.27972394,-1.7807969,-83.766403,-0.61834437,-93.109947,83.22213,-1.2424662,14.246376
162834375,-33.005859,43.914379,-0.2799266,-1.7784259,-84.999725,-0.58488601,-82.919273,-40.639534,-1.2432762,14.237689
162835312.5,-33.018787,43.802292,-0.28003678,-1.7721709,-89.045563,-153.17612,-88.555397,28.096439,-1.2431735,14.233598
162836250,-33.017357,43.871025,-0.27976021,-1.7746774,-78.025246,52.534901,-95.544312,166.40149,-1.2418883,14.223445
162837187.5,-32.992245,43.957317,-0.28016317,-1.7826021,-80.015404,-156.52124,-80.919304,95.971413,-1.2432601,14.219335
162838125,-32.963821,43.868183,-0.28150272,-1.7855611,-80.01606,91.95842,-85.096687,-105.61646,-1.2440084,14.222828
162839062.5,-32.990047,43.907787,-0.28046763,-1.7814548,-81.139229,141.6714,-83.573456,-152.14612,-1.2431453,14.207012
162840000,-32.993439,43.938179,-0.28021485,-1.7817391,-89.778358,165.10263,-74.663864,146.22736,-1.2434261,14.201159
162840937.5,-32.984669,43.932079,-0.28052664,-1.7833431,-79.879768,-108.43235,-82.735428,72.381805,-1.241816,14.193478
162841875,-32.994617,43.920105,-0.28026205,-1.7809147,-78.177574,-92.960091,-77.010788,-156.99641,-1.2417231,14.196901
162842812.5,-33.004166,43.885395,-0.28011766,-1.7778392,-80.629364,115.48488,-92.399139,-33.142502,-1.2416842,14.190635
162843750,-33.006763,43.795166,-0.28045803,-1.7743968,-79.906136,140.9135,-87.467682,-91.616417,-1.2431875,14.167648
162844687.5,-32.974129,43.85162,-0.2812472,-1.7829068,-80.937645,146.44572,-89.150528,120.03297,-1.2435759,14.175092
162845625,-32.995735,43.900009,-0.28032076,-1.7800378,-81.851479,129.08543,-86.21653,-121.32756,-1.2429885,14.168807
162846562.5,-32.999989,43.910179,-0.28013554,-1.7794932,-79.332024,7.4411592,-90.390717,107.21023,-1.2428355,14.156621
162847500,-32.998211,43.882076,-0.28032535,-1.7789516,-78.229309,-54.717216,-79.339111,-60.241756,-1.243098,14.156167
162848437.5,-33.037975,44.003101,-0.27847743,-1.774706,-83.842987,10.092816,-81.291641,60.154728,-1.2432988,14.146402
162849375,-32.981945,43.769482,-0.28138125,-1.7786444,-75.632088,-70.8256,-90.760162,-9.5993128,-1.2435879,14.139127
162850312.5,-33.007645,43.850128,-0.2801713,-1.7759895,-83.46032,-9.9656191,-76.310059,64.489769,-1.2441727,14.134716
162851250,-32.997551,43.974617,-0.2799105,-1.7820703,-78.682999,-110.72226,-80.623299,147.51538,-1.2437123,14.12975
162852187.5,-32.997211,43.970966,-0.27993855,-1.7820218,-86.992332,81.052345,-94.00293,136.80994,-1.2437179,14.112883
162853125,-32.991268,44.003853,-0.27997485,-1.784302,-78.141396,40.186363,-77.55204,-17.9793,-1.2426513,14.11656
162854062.5,-33.027386,43.886517,-0.27936471,-1.7731264,-74.810547,161.66269,-82.948669,-157.10092,-1.2430301,14.120521
162855000,-33.025875,44.030983,-0.27873436,-1.7780756,-85.618721,114.59339,-79.746574,-162.57579,-1.2439301,14.113492
162855937.5,-33.006325,44.051735,-0.27926433,-1.7827507,-88.136528,-25.814116,-80.432487,132.52541,-1.2423537,14.101128
162856875,-33.022198,43.977566,-0.27910367,-1.7771134,-82.901314,-79.918518,-74.223114,2.7249568,-1.2429528,14.095423
162857812.5,-32.986328,44.017498,-0.28006962,-1.7857573,-80.254501,1.2908266,-83.39386,11.833671,-1.2412256,14.08768
162858750,-33.00243,43.910252,-0.2800566,-1.7789955,-82.85508,-133.4709,-85.001671,-45.600479,-1.2439344,14.07849
162859687.5,-32.994911,43.992031,-0.27991334,-1.7831728,-86.22168,18.224939,-82.50798,-121.64062,-1.2437609,14.078888
162860625,-32.97356,43.992172,-0.28060138,-1.787568,-77.959129,-69.831551,-80.882172,-138.44022,-1.2435092,14.071855
162861562.5,-33.014511,43.92527,-0.27959684,-1.7770056,-74.589668,-177.61821,-79.156586,145.86752,-1.2439889,14.065518
162862500,-33.022621,44.07896,-0.27861273,-1.7802809,-92.089935,-172.151,-81.89682,177.868,-1.2429959,14.062411
162863437.5,-33.005745,43.960285,-0.27971411,-1.7799278,-80.22493,-120.67358,-80.230721,128.4431,-1.2437733,14.056074
162864375,-33.006165,43.962639,-0.27968955,-1.7799176,-76.492722,-137.69583,-87.288773,33.313721,-1.2435384,14.04391
162865312.5,-32.986652,44.194019,-0.27922356,-1.7913723,-90.94648,162.8356,-76.256516,2.4855001,-1.2419436,14.040579
162866250,-33.020855,43.927391,-0.27938277,-1.7757756,-89.887772,104.0566,-84.314896,-12.295827,-1.245011,14.036387
162867187.5,-32.97636,44.108456,-0.27996045,-1.7907426,-85.501022,147.75424,-76.718163,-46.410038,-1.2415481,14.024062
162868125,-33.002361,44.118107,-0.27907819,-1.7856972,-79.862473,-162.7755,-90.22773,156.01491,-1.2439693,14.027924
162869062.5,-33.007,44.068615,-0.27916294,-1.7831542,-78.892136,-3.5972416,-81.903015,7.9921403,-1.2435635,14.006495
162870000,-33.012142,44.02663,-0.27919567,-1.7807498,-83.428909,65.290741,-80.911537,71.748016,-1.2436492,14.021903
162870937.5,-33.027435,43.903599,-0.27928302,-1.7736659,-84.403206,-165.64284,-88.662178,-115.95374,-1.2426413,14.000875
162871875,-33.017128,43.981186,-0.27924961,-1.7782682,-85.449486,-141.95186,-79.891838,-33.284302,-1.2437938,13.999084
162872812.5,-33.002533,43.999924,-0.27963066,-1.7818625,-98.659508,-52.21405,-79.612633,-62.297413,-1.2433298,13.992009
162873750,-33.019611,43.848442,-0.27979362,-1.7734891,-80.102478,23.708616,-91.621674,155.17934,-1.2426548,13.982626
162874687.5,-32.998814,44.205879,-0.27877682,-1.7892456,-88.402794,-177.15343,-78.225121,-37.386688,-1.2436708,13.98673
162875625,-32.996307,43.984116,-0.27990571,-1.7826316,-79.859276,-132.3248,-80.648285,-90.177811,-1.2435565,13.974995
162876562.5,-33.010696,44.105202,-0.2788716,-1.7835705,-86.393417,-125.42368,-76.886147,-108.87026,-1.2438654,13.963313
162877500,-32.987904,44.046162,-0.2798833,-1.786357,-82.716362,-130.49655,-87.699959,-127.50663,-1.2436447,13.96304
162878437.5,-32.968307,43.97356,-0.28085911,-1.7880479,-80.010338,58.041595,-78.578644,177.64247,-1.2420771,13.954754
162879375,-33.012554,44.179855,-0.27845934,-1.7855825,-89.343079,113.04793,-81.219559,-163.48027,-1.2424356,13.951071
162880312.5,-33.01276,44.171124,-0.27849403,-1.7852606,-81.039795,18.254534,-77.598015,47.530327,-1.2438313,13.944129
162881250,-33.014374,43.976547,-0.27936,-1.7786829,-82.925888,83.656319,-77.184746,45.112068,-1.2424974,13.935611
162882187.5,-32.992832,43.798481,-0.28089246,-1.777353,-81.993874,42.505417,-85.084335,2.7659876,-1.2432667,13.928787
162883125,-32.994106,43.994026,-0.27992991,-1.783403,-78.923019,74.988281,-78.670692,-17.804152,-1.2443168,13.927036
162884062.5,-32.999847,44.088585,-0.27929845,-1.7852656,-86.830284,-164.08458,-87.181915,-59.169334,-1.2433041,13.91649
162885000,-33.008759,43.930721,-0.27975628,-1.7783582,-77.980293,-34.539036,-98.077148,-163.98152,-1.2433901,13.924866
162885937.5,-33.012684,43.937153,-0.2795997,-1.7777613,-79.669716,71.9524,-87.520981,-131.48915,-1.2441721,13.916536
162886875,-32.985561,44.020134,-0.28008184,-1.786,-80.34288,-146.43407,-79.172653,-159.07739,-1.2429469,13.902993
162887812.5,-33.004639,43.897915,-0.28004348,-1.7781453,-78.992401,-78.978653,-96.547775,-75.038452,-1.2421334,13.901021
162888750,-33.026642,43.792965,-0.27982745,-1.7702681,-82.776855,-137.89325,-77.239128,68.905006,-1.2429781,13.886979
162889687.5,-32.999367,44.038383,-0.27955112,-1.7837505,-92.564674,19.773954,-82.343246,-155.06725,-1.2442695,13.879961
162890625,-32.990234,43.883568,-0.28057581,-1.7806348,-84.508675,154.95166,-77.164764,145.83774,-1.2439259,13.880457
162891562.5,-32.988354,43.990749,-0.28013077,-1.7844793,-80.584908,167.75235,-84.598137,-130.98766,-1.2437403,13.873566
162892500,-32.979321,44.009708,-0.28033254,-1.7869487,-83.194237,166.52759,-83.965462,-151.28839,-1.2426833,13.862499
